ac_no,ac_name,ac_no_name,Category,District,Zone,party_name,Serial no.,candidate_name,candidate_list
72,Deotalab,72.Deotalab,GEN,Rewa,Vindhya,INC,2,Dr. Binod Kumar Shukla (Brahmin),2.Dr. Binod Kumar Shukla (Brahmin)
72,Deotalab,72.Deotalab,GEN,Rewa,Vindhya,BJP,1,Girish Gautam (Brahmin),1.Girish Gautam (Brahmin)
72,Deotalab,72.Deotalab,GEN,Rewa,Vindhya,INC,1,Padmesh Gautam (Brahmin),1.Padmesh Gautam (Brahmin)
72,Deotalab,72.Deotalab,GEN,Rewa,Vindhya,BJP,1,Rahul Gautam (Brahmin),1.Rahul Gautam (Brahmin)
72,Deotalab,72.Deotalab,GEN,Rewa,Vindhya,INC,1,Seema Singh Sengar (Rajput),1.Seema Singh Sengar (Rajput)
72,Deotalab,72.Deotalab,GEN,Rewa,Vindhya,INC,2,SS Tiwari (Brahmin),2.SS Tiwari (Brahmin)
72,Deotalab,72.Deotalab,GEN,Rewa,Vindhya,AAP,1,Sudhir Sahu (Sahu),1.Sudhir Sahu (Sahu)
72,Deotalab,72.Deotalab,GEN,Rewa,Vindhya,INC,1,Udya Prakash Mishra (Brahmin),1.Udya Prakash Mishra (Brahmin)
72,Deotalab,72.Deotalab,GEN,Rewa,Vindhya,INC,2,Vidyawati Patel (Kurmi),2.Vidyawati Patel (Kurmi)
72,Deotalab,72.Deotalab,GEN,Rewa,Vindhya,BJP,1,Vivek Gautam (Brahmin),1.Vivek Gautam (Brahmin)
73,Mangawan,73.Mangawan,SC,Rewa,Vindhya,INC,1,Babita Saket (Jatav),1.Babita Saket (Jatav)
73,Mangawan,73.Mangawan,SC,Rewa,Vindhya,BJP,1,Narendra Prajapati (Kumhar),1.Narendra Prajapati (Kumhar)
73,Mangawan,73.Mangawan,SC,Rewa,Vindhya,BJP,2,Panchu Lal Prajapati (Kumhar),2.Panchu Lal Prajapati (Kumhar)
73,Mangawan,73.Mangawan,SC,Rewa,Vindhya,BJP,3,Pannabai Prajapati (Kumhar),3.Pannabai Prajapati (Kumhar)
73,Mangawan,73.Mangawan,SC,Rewa,Vindhya,INC,1,Preeti Verma (Jatav),1.Preeti Verma (Jatav)
73,Mangawan,73.Mangawan,SC,Rewa,Vindhya,INC,2,Sheela Tyagi (Jatav),2.Sheela Tyagi (Jatav)
74,Rewa,74.Rewa,GEN,Rewa,Vindhya,INC,3,Ajay Mishra (Brahmin),3.Ajay Mishra (Brahmin)
74,Rewa,74.Rewa,GEN,Rewa,Vindhya,INC,4,Gurmeet Singh Mangu (Sikh),4.Gurmeet Singh Mangu (Sikh)
74,Rewa,74.Rewa,GEN,Rewa,Vindhya,INC,5,K.K.Gupta (Vaishya),5.K.K.Gupta (Vaishya)
74,Rewa,74.Rewa,GEN,Rewa,Vindhya,INC,6,Kavita Pandey (Brahmin),6.Kavita Pandey (Brahmin)
74,Rewa,74.Rewa,GEN,Rewa,Vindhya,INC,7,Manish Gupta (Vaishya),7.Manish Gupta (Vaishya)
74,Rewa,74.Rewa,GEN,Rewa,Vindhya,INC,8,Mujeeb Khan (Muslim),8.Mujeeb Khan (Muslim)
74,Rewa,74.Rewa,GEN,Rewa,Vindhya,AAP,1,Rajeev Singh (Rajput),1.Rajeev Singh (Rajput)
74,Rewa,74.Rewa,GEN,Rewa,Vindhya,INC,1,Rajendra Sharma (Brahmin),1.Rajendra Sharma (Brahmin)
74,Rewa,74.Rewa,GEN,Rewa,Vindhya,BJP,1,Rajendra Shukla (Brahmin),1.Rajendra Shukla (Brahmin)
74,Rewa,74.Rewa,GEN,Rewa,Vindhya,INC,1,Siddharth Tiwari (Brahmin),1.Siddharth Tiwari (Brahmin)
74,Rewa,74.Rewa,GEN,Rewa,Vindhya,BJP,1,Virendra Gupta (Vaishya),1.Virendra Gupta (Vaishya)
74,Rewa,74.Rewa,GEN,Rewa,Vindhya,BJP,2,Vyankatesh Pandey (Brahmin),2.Vyankatesh Pandey (Brahmin)
75,Gurh,75.Gurh,GEN,Rewa,Vindhya,INC,1,Mahendra Upadhyay (Brahmin),1.Mahendra Upadhyay (Brahmin)
75,Gurh,75.Gurh,GEN,Rewa,Vindhya,INC,2,Brij Bhushan Shukla (Brahmin),2.Brij Bhushan Shukla (Brahmin)
75,Gurh,75.Gurh,GEN,Rewa,Vindhya,INC,3,Kapidawaj Singh (Rajput),3.Kapidawaj Singh (Rajput)
75,Gurh,75.Gurh,GEN,Rewa,Vindhya,BJP,1,Muniraj Patel (Kurmi),1.Muniraj Patel (Kurmi)
75,Gurh,75.Gurh,GEN,Rewa,Vindhya,BJP,2,Nagendra Singh (Rajput),2.Nagendra Singh (Rajput)
75,Gurh,75.Gurh,GEN,Rewa,Vindhya,BJP,3,Pragya Tripathi (Brahmin),3.Pragya Tripathi (Brahmin)
75,Gurh,75.Gurh,GEN,Rewa,Vindhya,BJP,4,Pranav Pratap Singh (Rajput),4.Pranav Pratap Singh (Rajput)
75,Gurh,75.Gurh,GEN,Rewa,Vindhya,INC,1,Rajendra Mishra  (Brahmin),1.Rajendra Mishra  (Brahmin)
75,Gurh,75.Gurh,GEN,Rewa,Vindhya,INC,2,Sanjiv Kumar Dwivedi (Brahmin),2.Sanjiv Kumar Dwivedi (Brahmin)
76,Churhat,76.Churhat,GEN,Sidhi,Vindhya,BJP,1,Ajay Pratap Singh (Rajput),1.Ajay Pratap Singh (Rajput)
76,Churhat,76.Churhat,GEN,Sidhi,Vindhya,INC,1,Ajay Singh (Rajput),1.Ajay Singh (Rajput)
76,Churhat,76.Churhat,GEN,Sidhi,Vindhya,AAP,1,Anendra Mishra (Brahmin),1.Anendra Mishra (Brahmin)
76,Churhat,76.Churhat,GEN,Sidhi,Vindhya,BJP,1,Ashish Mishra (Brahmin),1.Ashish Mishra (Brahmin)
76,Churhat,76.Churhat,GEN,Sidhi,Vindhya,INC,1,Ranjan Mishra (Brahmin),1.Ranjan Mishra (Brahmin)
76,Churhat,76.Churhat,GEN,Sidhi,Vindhya,BJP,1,Sharadendu Tiwari (Brahmin),1.Sharadendu Tiwari (Brahmin)
76,Churhat,76.Churhat,GEN,Sidhi,Vindhya,BJP,2,Subhash Singh (Rajput),2.Subhash Singh (Rajput)
77,Sidhi,77.Sidhi,GEN,Sidhi,Vindhya,AAP,1,Anand Mangal Singh (Rajput),1.Anand Mangal Singh (Rajput)
77,Sidhi,77.Sidhi,GEN,Sidhi,Vindhya,INC,1,Danbahadur Singh (Rajput),1.Danbahadur Singh (Rajput)
77,Sidhi,77.Sidhi,GEN,Sidhi,Vindhya,INC,2,Devendra Singh Daddu (Rajput),2.Devendra Singh Daddu (Rajput)
77,Sidhi,77.Sidhi,GEN,Sidhi,Vindhya,INC,3,Gyan Singh Chauhan (Rajput),3.Gyan Singh Chauhan (Rajput)
77,Sidhi,77.Sidhi,GEN,Sidhi,Vindhya,INC,4,Kamleshwar Prasad Diwedi (Brahmin),4.Kamleshwar Prasad Diwedi (Brahmin)
77,Sidhi,77.Sidhi,GEN,Sidhi,Vindhya,BJP,1,Kedarnath Shukla (Brahmin),1.Kedarnath Shukla (Brahmin)
77,Sidhi,77.Sidhi,GEN,Sidhi,Vindhya,INC,1,Lal Chand Gupra (Vaishya),1.Lal Chand Gupra (Vaishya)
77,Sidhi,77.Sidhi,GEN,Sidhi,Vindhya,INC,2,Munnu Singh (Rajput),2.Munnu Singh (Rajput)
77,Sidhi,77.Sidhi,GEN,Sidhi,Vindhya,BJP,1,Rajesh Mishra (Brahmin),1.Rajesh Mishra (Brahmin)
77,Sidhi,77.Sidhi,GEN,Sidhi,Vindhya,INC,1,Ranjan Mishra (Brahmin),1.Ranjan Mishra (Brahmin)
77,Sidhi,77.Sidhi,GEN,Sidhi,Vindhya,BJP,1,Riti Pathak (Riti Pathak),1.Riti Pathak (Riti Pathak)
78,Sihawal,78.Sihawal,GEN,Sidhi,Vindhya,BJP,2,Govind Mishra (Brahmin),2.Govind Mishra (Brahmin)
78,Sihawal,78.Sihawal,GEN,Sidhi,Vindhya,INC,1,Gyanendra Diwedi (Brahmin),1.Gyanendra Diwedi (Brahmin)
78,Sihawal,78.Sihawal,GEN,Sidhi,Vindhya,INC,2,Harihar Gopal Mishra (Brahmin),2.Harihar Gopal Mishra (Brahmin)
78,Sihawal,78.Sihawal,GEN,Sidhi,Vindhya,INC,3,Kamleshwar Patel (Kurmi),3.Kamleshwar Patel (Kurmi)
78,Sihawal,78.Sihawal,GEN,Sidhi,Vindhya,INC,4,Pranav Pathak (Brahmin),4.Pranav Pathak (Brahmin)
78,Sihawal,78.Sihawal,GEN,Sidhi,Vindhya,BJP,1,Shiv Bahadur Chandel (Rajput),1.Shiv Bahadur Chandel (Rajput)
78,Sihawal,78.Sihawal,GEN,Sidhi,Vindhya,BJP,2,Subhash Singh (Rajput),2.Subhash Singh (Rajput)
78,Sihawal,78.Sihawal,GEN,Sidhi,Vindhya,BJP,3,Vishwamitra Pathak (Brahmin),3.Vishwamitra Pathak (Brahmin)
79,Chitrangi,79.Chitrangi,ST,Singrauli,Vindhya,BJP,4,Amar Singh (Gond),4.Amar Singh (Gond)
79,Chitrangi,79.Chitrangi,ST,Singrauli,Vindhya,INC,1,Ashok Singh Paigam (Gond),1.Ashok Singh Paigam (Gond)
79,Chitrangi,79.Chitrangi,ST,Singrauli,Vindhya,GGP,1,Dal Pratap Singh (Gond),1.Dal Pratap Singh (Gond)
79,Chitrangi,79.Chitrangi,ST,Singrauli,Vindhya,BJP,1,Dr. Ravindra (Gond),1.Dr. Ravindra (Gond)
79,Chitrangi,79.Chitrangi,ST,Singrauli,Vindhya,INC,1,Manik Singh (Gond),1.Manik Singh (Gond)
79,Chitrangi,79.Chitrangi,ST,Singrauli,Vindhya,BJP,1,Premwati Khairwar ( Khairwar),1.Premwati Khairwar ( Khairwar)
79,Chitrangi,79.Chitrangi,ST,Singrauli,Vindhya,BJP,2,Radha Singh (Gond),2.Radha Singh (Gond)
79,Chitrangi,79.Chitrangi,ST,Singrauli,Vindhya,INC,1,Sarswati Singh (Gond),1.Sarswati Singh (Gond)
80,Singarauli,80.Singarauli,GEN,Singrauli,Vindhya,INC,2,Amit Diwedi (Brahmin),2.Amit Diwedi (Brahmin)
80,Singarauli,80.Singarauli,GEN,Singrauli,Vindhya,INC,3,Arvind  Singh Chandel (Rajput),3.Arvind  Singh Chandel (Rajput)
80,Singarauli,80.Singarauli,GEN,Singrauli,Vindhya,INC,4,Bhuvneshwar Prasad Singh (Rajput),4.Bhuvneshwar Prasad Singh (Rajput)
80,Singarauli,80.Singarauli,GEN,Singrauli,Vindhya,BJP,1,Girish Diwedi (Brahmin),1.Girish Diwedi (Brahmin)
80,Singarauli,80.Singarauli,GEN,Singrauli,Vindhya,BJP,2,Ramlallu Vaishya (Baiswar),2.Ramlallu Vaishya (Baiswar)
80,Singarauli,80.Singarauli,GEN,Singrauli,Vindhya,BJP,3,Ramniwas Shah (Sahu),3.Ramniwas Shah (Sahu)
80,Singarauli,80.Singarauli,GEN,Singrauli,Vindhya,INC,1,Ramshiromani Shah (Sahu),1.Ramshiromani Shah (Sahu)
80,Singarauli,80.Singarauli,GEN,Singrauli,Vindhya,AAP,1,Rani Agarwal (Vaishya),1.Rani Agarwal (Vaishya)
80,Singarauli,80.Singarauli,GEN,Singrauli,Vindhya,AAP,2,Reetu  Agarwal (Vaishya),2.Reetu  Agarwal (Vaishya)
80,Singarauli,80.Singarauli,GEN,Singrauli,Vindhya,INC,1,Renu Shah (Sahu),1.Renu Shah (Sahu)
81,Devsar,81.Devsar,SC,Singrauli,Vindhya,INC,2,Balendra Verma (Jatav),2.Balendra Verma (Jatav)
81,Devsar,81.Devsar,SC,Singrauli,Vindhya,INC,3,Banshmani Prasad Verma (Kumhar),3.Banshmani Prasad Verma (Kumhar)
81,Devsar,81.Devsar,SC,Singrauli,Vindhya,BJP,1,Rajendra Meshram (Bashore),1.Rajendra Meshram (Bashore)
81,Devsar,81.Devsar,SC,Singrauli,Vindhya,INC,1,Rajkumar Dipankar (Jatav),1.Rajkumar Dipankar (Jatav)
81,Devsar,81.Devsar,SC,Singrauli,Vindhya,INC,2,Rambhajan Saket (Jatav),2.Rambhajan Saket (Jatav)
81,Devsar,81.Devsar,SC,Singrauli,Vindhya,BJP,1,Subhash Verma (Jatav),1.Subhash Verma (Jatav)
81,Devsar,81.Devsar,SC,Singrauli,Vindhya,GGP,1,Surendra Prajapati (Kumhar),1.Surendra Prajapati (Kumhar)
82,Dhouhani,82.Dhouhani,ST,Sidhi,Vindhya,BJP,1,Dilshran Singh (Gond),1.Dilshran Singh (Gond)
82,Dhouhani,82.Dhouhani,ST,Sidhi,Vindhya,BJP,2,Hirabai Singh (Gond),2.Hirabai Singh (Gond)
82,Dhouhani,82.Dhouhani,ST,Sidhi,Vindhya,INC,1,Kamlesh Singh (Gond),1.Kamlesh Singh (Gond)
82,Dhouhani,82.Dhouhani,ST,Sidhi,Vindhya,BJP,1,Kunwar Singh Tekam (Gond),1.Kunwar Singh Tekam (Gond)
82,Dhouhani,82.Dhouhani,ST,Sidhi,Vindhya,INC,1,Shyamwati Singh (Gond),1.Shyamwati Singh (Gond)
82,Dhouhani,82.Dhouhani,ST,Sidhi,Vindhya,INC,2,Tara Singh (Gond),2.Tara Singh (Gond)
82,Dhouhani,82.Dhouhani,ST,Sidhi,Vindhya,INC,3,Tilakraj Singh (Gond),3.Tilakraj Singh (Gond)
83,Beohari,83.Beohari,ST,Shahdol,Vindhya,INC,4,Geeta Kol (Kol),4.Geeta Kol (Kol)
83,Beohari,83.Beohari,ST,Shahdol,Vindhya,BJP,1,Gujrat Singh  (Gond),1.Gujrat Singh  (Gond)
83,Beohari,83.Beohari,ST,Shahdol,Vindhya,INC,1,Pradhan Prasad Panikan (Gond),1.Pradhan Prasad Panikan (Gond)
83,Beohari,83.Beohari,ST,Shahdol,Vindhya,INC,2,Ramlakhan (Gond),2.Ramlakhan (Gond)
83,Beohari,83.Beohari,ST,Shahdol,Vindhya,BJP,1,Ramlal Patwari (Gond),1.Ramlal Patwari (Gond)
83,Beohari,83.Beohari,ST,Shahdol,Vindhya,INC,1,Rampal Singh (Gond),1.Rampal Singh (Gond)
83,Beohari,83.Beohari,ST,Shahdol,Vindhya,BJP,1,Sharad Kol (Kol),1.Sharad Kol (Kol)
83,Beohari,83.Beohari,ST,Shahdol,Vindhya,GGP,1,Tej Pratap Singh (Gond),1.Tej Pratap Singh (Gond)
84,Jaisinghnagar,84.Jaisinghnagar,ST,Shahdol,Vindhya,BJP,1,Ajay Singh Lallu (Gond),1.Ajay Singh Lallu (Gond)
84,Jaisinghnagar,84.Jaisinghnagar,ST,Shahdol,Vindhya,INC,1,Dal Pratap Singh (Gond),1.Dal Pratap Singh (Gond)
84,Jaisinghnagar,84.Jaisinghnagar,ST,Shahdol,Vindhya,AAP,1,Farsu Kol (Kol),1.Farsu Kol (Kol)
84,Jaisinghnagar,84.Jaisinghnagar,ST,Shahdol,Vindhya,INC,1,Jay Karan Singh (Gond),1.Jay Karan Singh (Gond)
84,Jaisinghnagar,84.Jaisinghnagar,ST,Shahdol,Vindhya,BJP,1,JaySingh Marawi (Gond),1.JaySingh Marawi (Gond)
84,Jaisinghnagar,84.Jaisinghnagar,ST,Shahdol,Vindhya,BJP,2,Manoj Singh Marko (Gond),2.Manoj Singh Marko (Gond)
84,Jaisinghnagar,84.Jaisinghnagar,ST,Shahdol,Vindhya,INC,1,Narendra Marawi (Gond),1.Narendra Marawi (Gond)
84,Jaisinghnagar,84.Jaisinghnagar,ST,Shahdol,Vindhya,GGP,1,Neelam Singh Marabi (Gond),1.Neelam Singh Marabi (Gond)
84,Jaisinghnagar,84.Jaisinghnagar,ST,Shahdol,Vindhya,INC,1,Rajnarayan Singh (Gond),1.Rajnarayan Singh (Gond)
84,Jaisinghnagar,84.Jaisinghnagar,ST,Shahdol,Vindhya,BSP,1,"Vijay Kumar Kol ""birsa"" (Kol)","1.Vijay Kumar Kol ""birsa"" (Kol)"
85,Jaitpur,85.Jaitpur,ST,Shahdol,Vindhya,AAP,1,Bahadur Paw (Gond),1.Bahadur Paw (Gond)
85,Jaitpur,85.Jaitpur,ST,Shahdol,Vindhya,GGP,1,Bharat Singh Oladi (Gond),1.Bharat Singh Oladi (Gond)
